listing_url,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,address,zipcode,neighborhood,lat_lng
https://www.airbnb.com/rooms/30257692,within an hour,100.0,93.0,1,1,Foster-Powell,45.48989,-122.58479,Entire home/apt,2,1.0,1.0,1.0,98.0,2,30,2,2021-12-18,5.0,5.0,4.98,5.0,4.98,4.91,4.98,2.91,4523 SE 77th Ave,97206,Foster-Powell,"45.48989, -122.58479"
https://www.airbnb.com/rooms/30291459,within an hour,100.0,100.0,1,1,Beaumont-Wilshire,45.54983,-122.61644,Entire home/apt,6,2.0,3.0,3.0,15.0,31,120,0,2020-06-20,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0.15,3645 Northeast 46th Avenue,97213,Beaumont,"45.54983, -122.61644"
https://www.airbnb.com/rooms/30347658,within an hour,85.0,91.0,1,1,Boise,45.55424,-122.67519,Entire home/apt,5,1.5,2.0,2.0,154.0,1,32,8,2021-12-18,4.95,4.96,4.9,4.98,4.97,4.99,4.89,5.15,4228 N Mississippi Ave,97217,Boise,"45.55424, -122.67519"
https://www.airbnb.com/rooms/30350405,within an hour,100.0,100.0,1,1,Irvington,45.54315,-122.65782,Entire home/apt,4,1.0,2.0,3.0,139.0,2,15,4,2021-12-08,4.99,4.99,5.0,4.97,4.98,4.96,4.97,5.21,2817 Northeast 8th Avenue,97212,Irvington,"45.54315, -122.65782"
https://www.airbnb.com/rooms/30379756,within an hour,100.0,96.0,1,1,Sunnyside,45.51576,-122.61871,Entire home/apt,4,1.0,1.0,2.0,72.0,1,90,3,2021-12-03,4.8,4.87,4.84,4.99,4.95,4.92,4.63,3.05,4234 Southeast Yamhill Street,97215,Sunnyside,"45.51576, -122.61871"
https://www.airbnb.com/rooms/30418830,within an hour,100.0,100.0,1,0,Sellwood-Moreland Improvement League,45.47383,-122.64842,Entire home/apt,2,1.0,1.0,1.0,99.0,2,30,3,2021-12-16,5.0,4.98,4.94,4.99,4.98,4.94,4.97,2.5,Southeast Bybee & Milwaukie,,Sellwood-Moreland,"45.47383, -122.64842"
https://www.airbnb.com/rooms/30500330,within an hour,100.0,97.0,1,1,Madison South,45.54896,-122.57115,Entire home/apt,4,1.0,1.0,2.0,77.0,4,29,0,2021-11-09,4.95,4.95,4.98,4.98,4.98,4.84,4.95,4.85,8859 NE Milton St,97220,Madison South,"45.54896, -122.57115"
https://www.airbnb.com/rooms/30676335,within an hour,100.0,100.0,1,1,Richmond,45.50329,-122.62081,Entire home/apt,4,1.0,2.0,2.0,149.0,2,1125,2,2021-12-05,4.99,5.0,4.98,4.98,5.0,4.98,4.94,3.7,2703 Southeast 41st Avenue,97202,Richmond,"45.50329, -122.62081"
https://www.airbnb.com/rooms/30793573,within a few hours,100.0,99.0,0,0,Hayhurst,45.4794,-122.71443,Entire home/apt,3,1.0,1.0,2.0,135.0,2,1125,1,2021-12-12,4.62,4.67,4.73,4.88,4.76,4.91,4.65,2.38,6141 Southwest 36th Avenue,97221,Hayhurst,"45.4794, -122.71443"
https://www.airbnb.com/rooms/30815455,within an hour,100.0,99.0,1,1,South Portland,45.47382,-122.67206,Entire home/apt,2,1.5,1.0,1.0,98.0,1,28,0,2021-11-01,4.88,4.72,4.88,4.64,4.84,4.92,4.64,0.75,GNSA,97219,South Portland,"45.47382, -122.67206"
https://www.airbnb.com/rooms/30888456,within a few hours,100.0,86.0,1,1,Pearl,45.52925,-122.68207,Entire home/apt,2,1.0,1.0,2.0,9.0,30,1125,1,2021-12-18,4.8,5.0,4.6,5.0,5.0,5.0,4.6,0.17,850 NW 11th Ave,97209,Pearl,"45.52925, -122.68207"
https://www.airbnb.com/rooms/30890318,within an hour,100.0,99.0,1,1,Sullivan's Gulch,45.53212,-122.63823,Entire home/apt,4,1.0,1.0,2.0,5.0,2,31,7,2021-12-18,4.95,4.98,4.94,4.96,4.99,4.93,4.92,6.9,1227 NE 27th Ave,97232,Sullivan's Gulch,"45.53212, -122.63823"
https://www.airbnb.com/rooms/30891621,within an hour,100.0,83.0,1,1,Grant Park,45.54196,-122.62499,Entire home/apt,2,1.0,1.0,1.0,63.0,1,30,2,2021-12-13,4.91,4.96,4.89,4.98,5.0,4.93,4.88,3.06,2645 Northeast 37th Avenue,97212,Grant Park-Hollywood,"45.54196, -122.62499"
https://www.airbnb.com/rooms/30892405,within an hour,100.0,98.0,1,0,Humboldt,45.56057,-122.6648,Entire home/apt,2,1.0,1.0,1.0,7.0,2,1125,1,2021-11-21,4.98,4.99,4.98,5.0,4.99,4.97,4.93,5.86,5229 NE Martin Luther King Jr Blvd,97211,King,"45.56057, -122.6648"
https://www.airbnb.com/rooms/30909886,within an hour,100.0,99.0,1,1,South Portland,45.47224,-122.67412,Entire home/apt,4,2.0,2.0,2.0,118.0,1,90,2,2021-12-11,4.95,4.95,4.94,4.9,4.96,4.88,4.82,2.14,7217 South Virginia Avenue,97219,South Portland,"45.47224, -122.67412"
https://www.airbnb.com/rooms/30934812,within an hour,100.0,90.0,0,1,King,45.55157,-122.65731,Entire home/apt,5,1.0,2.0,3.0,62.0,1,30,2,2021-12-01,4.7,4.83,4.81,4.89,4.82,4.84,4.68,5.23,3956 NE 8th Ave,97212,King,"45.55157, -122.65731"
https://www.airbnb.com/rooms/31088229,within an hour,100.0,67.0,1,1,University Park,45.57673,-122.71221,Entire home/apt,3,1.0,2.0,3.0,9.0,30,1125,0,2020-03-29,5.0,4.5,5.0,5.0,5.0,5.0,4.5,0.08,4340 WI/ N Lombard St,97203,University Park,"45.57673, -122.71221"
https://www.airbnb.com/rooms/31207702,within an hour,100.0,100.0,1,0,Concordia,45.56997,-122.63471,Entire home/apt,4,1.0,1.0,2.0,9.0,2,30,0,2021-11-14,5.0,4.97,5.0,5.0,5.0,5.0,4.95,1.09,6446 Northeast 30th Avenue,97211,Concordia,"45.56997, -122.63471"
https://www.airbnb.com/rooms/31224648,within an hour,100.0,96.0,0,1,Montavilla,45.52935,-122.58697,Entire home/apt,5,2.0,2.0,2.0,105.0,3,14,1,2021-11-28,4.92,4.97,5.0,5.0,4.97,4.79,4.85,1.34,Wilcox Elementary School,,Montavilla,"45.52935, -122.58697"
https://www.airbnb.com/rooms/31241038,within a few hours,100.0,86.0,0,1,Richmond,45.50002,-122.62821,Entire home/apt,4,1.0,1.0,1.0,5.0,30,1125,0,2021-10-16,4.87,4.93,4.93,5.0,4.93,4.8,4.93,0.44,3515 SE Kelly St,97202,Richmond,"45.50002, -122.62821"
https://www.airbnb.com/rooms/31271674,within an hour,96.0,97.0,1,1,Southwest Hills,45.49397,-122.70555,Entire home/apt,16,3.5,6.0,13.0,752.0,4,1125,0,2021-11-10,4.8,4.75,4.48,4.9,4.85,4.7,4.72,1.69,4089 WI/ SW Chesapeak Ave,97239,Southwest Hills,"45.49397, -122.70555"
https://www.airbnb.com/rooms/31290790,within an hour,100.0,100.0,1,1,Piedmont,45.56881,-122.66174,Entire home/apt,6,1.5,2.0,3.0,295.0,2,1125,2,2021-12-13,4.89,4.93,4.86,4.96,5.0,4.79,4.75,0.87,6359 NE Martin Luther King Jr Blvd,97211,Piedmont,"45.56881, -122.66174"
https://www.airbnb.com/rooms/31338578,within an hour,100.0,99.0,1,1,North Tabor,45.52553,-122.61659,Entire home/apt,2,1.0,1.0,1.0,132.0,2,28,2,2021-11-29,4.98,4.98,4.98,5.0,4.99,4.96,4.85,8.42,319 NE 45th Ave,97213,North Tabor,"45.52553, -122.61659"
https://www.airbnb.com/rooms/31360833,within an hour,90.0,99.0,1,1,Kenton,45.57944,-122.69761,Entire home/apt,2,1.0,1.0,2.0,75.0,1,14,2,2021-12-05,4.88,4.96,4.98,5.0,4.98,4.93,4.92,3.28,7715 N Peninsular Ave,97217,Kenton,"45.57944, -122.69761"
https://www.airbnb.com/rooms/31392149,within an hour,100.0,100.0,0,1,Mt. Tabor,45.50595,-122.60346,Entire home/apt,8,2.5,3.0,3.0,15.0,3,1125,0,2021-10-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.44,2346 SE 58th Ave,97215,Mt. Tabor,"45.50595, -122.60346"
https://www.airbnb.com/rooms/31446743,within an hour,100.0,70.0,0,1,Northwest District,45.5279,-122.69472,Entire home/apt,4,1.0,2.0,2.0,9.0,30,1125,0,2021-11-17,4.5,4.7,4.1,5.0,5.0,4.5,4.8,0.29,2109 NW Irving St,97210,Northwest District,"45.5279, -122.69472"
https://www.airbnb.com/rooms/31449268,within an hour,100.0,100.0,1,1,Richmond,45.50763,-122.61565,Entire home/apt,2,1.0,1.0,1.0,11.0,2,7,3,2021-12-14,4.97,4.99,4.97,4.99,4.99,4.98,4.82,2.81,2125 SE 46th Ave,97215,Richmond,"45.50763, -122.61565"
https://www.airbnb.com/rooms/31489254,within an hour,100.0,74.0,1,1,Kenton,45.58613,-122.70323,Entire home/apt,4,2.5,2.0,2.0,85.0,6,1125,0,2021-11-18,4.96,4.96,5.0,5.0,5.0,5.0,4.96,0.69,8740 N Seward Ct,97217,Kenton,"45.58613, -122.70323"
https://www.airbnb.com/rooms/31496329,within an hour,100.0,95.0,1,1,Montavilla,45.52294,-122.57575,Entire home/apt,4,1.0,1.0,1.0,13.0,5,120,1,2021-11-30,4.95,4.91,5.0,4.98,4.98,4.95,4.89,1.46,8505 East Burnside Street,97216,Montavilla,"45.52294, -122.57575"
https://www.airbnb.com/rooms/31519710,within an hour,100.0,100.0,1,1,Beaumont-Wilshire,45.54822,-122.6246,Entire home/apt,4,1.0,1.0,2.0,75.0,1,90,3,2021-12-12,4.87,4.97,4.95,5.0,4.99,4.94,4.89,3.67,3705 Northeast Alameda Street,97212,Beaumont,"45.54822, -122.6246"
https://www.airbnb.com/rooms/31520770,within an hour,100.0,98.0,1,1,Wilkes,45.53085,-122.5079,Entire home/apt,2,1.0,1.0,1.0,81.0,1,28,2,2021-12-11,4.89,4.92,4.87,4.94,4.97,4.87,4.87,7.27,1110 Northeast 148th Avenue,97230,Wilkes,"45.53085, -122.5079"
https://www.airbnb.com/rooms/31534539,within an hour,100.0,100.0,1,1,Irvington,45.54508,-122.65681,Entire home/apt,6,2.0,4.0,5.0,303.0,2,29,1,2021-11-28,5.0,4.98,4.98,4.98,4.98,4.95,4.95,2.05,3045 NE 9th Ave,97212,Irvington,"45.54508, -122.65681"
https://www.airbnb.com/rooms/31560228,within an hour,100.0,97.0,1,1,Overlook,45.56539,-122.68662,Entire home/apt,3,1.0,1.0,2.0,117.0,1,29,2,2021-12-05,4.92,4.97,4.99,4.96,5.0,4.91,4.87,4.25,5833 North Campbell Avenue,97217,Overlook,"45.56539, -122.68662"
https://www.airbnb.com/rooms/31656663,a few days or more,0.0,0.0,0,1,Pearl,45.53106,-122.68262,Entire home/apt,4,1.0,1.0,1.0,98.0,30,1125,0,2020-11-09,4.94,4.93,4.93,4.71,4.93,4.98,4.8,2.31,Iolite,97209,Pearl,"45.53106, -122.68262"
https://www.airbnb.com/rooms/31696875,within an hour,100.0,100.0,1,1,Brentwood-Darlington,45.46526,-122.60193,Entire home/apt,6,1.0,2.0,3.0,126.0,2,1125,3,2021-12-03,4.8,4.84,4.88,4.97,4.91,4.74,4.75,4.34,8034 SE 60th Ave,97206,Brentwood-Darlington,"45.46526, -122.60193"
https://www.airbnb.com/rooms/31797767,within an hour,98.0,94.0,0,1,Vernon,45.56475,-122.64994,Entire home/apt,4,1.5,2.0,2.0,17.0,2,1125,2,2021-12-12,4.68,4.8,4.74,4.87,4.73,4.9,4.52,3.07,5804 NE 15th Ave,97211,Vernon,"45.56475, -122.64994"
https://www.airbnb.com/rooms/31837043,within an hour,97.0,100.0,1,1,Boise,45.54987,-122.66983,Entire home/apt,5,1.0,2.0,3.0,102.0,1,1125,8,2021-12-10,4.89,4.95,4.88,4.92,4.98,4.98,4.9,5.38,3714 North Haight Avenue,97227,Boise,"45.54987, -122.66983"
https://www.airbnb.com/rooms/31858709,within an hour,100.0,92.0,1,1,Humboldt,45.55674,-122.67433,Entire home/apt,8,3.0,4.0,4.0,367.0,1,30,1,2021-11-23,4.94,4.98,5.0,5.0,4.98,4.93,4.8,5.86,730 N Blandena St,97217,Humboldt,"45.55674, -122.67433"
https://www.airbnb.com/rooms/31983387,within an hour,100.0,93.0,1,0,Northwest District,45.5252,-122.69371,Entire home/apt,8,2.5,3.0,4.0,187.0,1,1125,3,2021-11-23,4.88,4.91,4.87,4.93,4.95,4.96,4.83,7.92,2058 NW Flanders St,97209,Northwest District,"45.5252, -122.69371"
https://www.airbnb.com/rooms/31993074,within an hour,100.0,99.0,1,1,Overlook,45.5592,-122.69148,Entire home/apt,2,1.0,1.0,1.0,162.0,3,29,3,2021-12-06,4.98,4.98,4.98,5.0,4.99,4.96,4.91,5.8,2321 N Alberta St,97217,Overlook,"45.5592, -122.69148"
https://www.airbnb.com/rooms/32051260,within an hour,100.0,98.0,1,1,Arbor Lodge,45.576599,-122.69577,Entire home/apt,4,1.0,2.0,2.0,9.0,1,31,0,2021-09-12,4.9,4.94,4.77,4.97,4.97,4.87,4.77,1.04,7405 N Greeley Ave,97217,Arbor Lodge,"45.576599, -122.69577"
https://www.airbnb.com/rooms/32103577,within an hour,100.0,100.0,1,1,Concordia,45.56073,-122.63768,Entire home/apt,2,1.0,1.0,1.0,59.0,1,1125,11,2021-12-17,4.94,4.95,4.98,4.98,4.99,4.98,4.92,10.31,5228 Northeast 27th Avenue,97211,Concordia,"45.56073, -122.63768"
https://www.airbnb.com/rooms/32165887,within an hour,100.0,100.0,1,1,Concordia,45.56414,-122.63348,Entire home/apt,3,1.0,2.0,2.0,101.0,1,1125,0,2021-10-09,4.64,4.81,4.86,4.86,4.94,4.94,4.67,1.07,5726 NE 31st Ave,97211,Concordia,"45.56414, -122.63348"
https://www.airbnb.com/rooms/32335809,within an hour,100.0,95.0,1,0,King,45.55499,-122.65738,Entire home/apt,6,1.5,2.0,3.0,263.0,2,10,2,2021-12-18,4.95,4.97,4.97,4.97,4.93,4.85,4.88,4.39,4332 Northeast 8th Avenue,97211,King,"45.55499, -122.65738"
https://www.airbnb.com/rooms/32361417,within an hour,98.0,94.0,0,1,Hosford-Abernethy,45.50984,-122.65436,Entire home/apt,5,2.0,2.0,3.0,269.0,2,1125,2,2021-12-09,4.82,4.84,4.86,4.87,4.88,4.65,4.57,3.1,1118 SE Mill St,97214,Hosford-Abernathy,"45.50984, -122.65436"
https://www.airbnb.com/rooms/32380294,within an hour,100.0,79.0,1,1,Sunnyside,45.51731,-122.63678,Entire home/apt,6,2.0,3.0,4.0,15.0,7,1125,1,2021-11-23,4.89,4.96,4.96,5.0,4.93,4.93,4.75,0.83,740 Southeast 28th Avenue,97214,Sunnyside,"45.51731, -122.63678"
https://www.airbnb.com/rooms/32402731,within a few hours,90.0,83.0,0,1,Mt. Scott-Arleta,45.48103,-122.59781,Entire home/apt,4,1.0,2.0,3.0,75.0,30,120,0,2021-11-04,4.63,4.56,4.69,4.81,4.81,4.81,4.5,0.48,6323 SE Ramona St,97206,Mt. Scott-Arleta,"45.48103, -122.59781"
https://www.airbnb.com/rooms/32423425,within an hour,100.0,52.0,1,1,Sullivan's Gulch,45.53305,-122.64006,Entire home/apt,2,1.0,1.0,1.0,115.0,30,90,0,2021-08-15,5.0,5.0,5.0,4.96,4.91,5.0,4.96,0.71,2509 NE Clackamas St,97232,Sullivan's Gulch,"45.53305, -122.64006"
https://www.airbnb.com/rooms/32448243,within an hour,100.0,97.0,1,1,Humboldt,45.55861,-122.67401,Entire home/apt,2,1.0,1.0,1.0,124.0,2,14,3,2021-12-19,4.99,4.99,4.97,5.0,5.0,4.97,4.91,5.55,705 N Humboldt St,97217,Humboldt,"45.55861, -122.67401"
https://www.airbnb.com/rooms/32472995,within an hour,98.0,100.0,0,1,Richmond,45.49862,-122.62194,Entire home/apt,8,3.0,2.0,2.0,238.0,2,1125,1,2021-12-01,4.8,4.8,4.95,4.95,4.8,4.9,4.8,0.64,3322 SE 39th Ave,97202,Richmond,"45.49862, -122.62194"
https://www.airbnb.com/rooms/32492148,within an hour,98.0,94.0,0,1,Sullivan's Gulch,45.5348,-122.63655,Entire home/apt,5,2.0,2.0,4.0,328.0,2,1125,3,2021-12-10,4.53,4.65,4.61,4.88,4.74,4.8,4.34,3.98,1604 NE 28th Ave,97232,Sullivan's Gulch,"45.5348, -122.63655"
https://www.airbnb.com/rooms/32492533,within an hour,98.0,94.0,0,1,Northwest District,45.52933,-122.69842,Entire home/apt,2,1.0,1.0,1.0,75.0,30,1125,0,2021-11-07,4.6,4.8,4.4,4.8,5.0,5.0,4.8,0.18,Pepinos Mexican food,,Northwest District,"45.52933, -122.69842"
https://www.airbnb.com/rooms/32499085,within a day,100.0,100.0,1,1,Richmond,45.50485,-122.62715,Entire home/apt,4,2.0,2.0,2.0,165.0,2,1125,0,2021-10-25,5.0,4.95,5.0,5.0,5.0,5.0,4.95,1.13,3561 Southeast Division Street,97202,Richmond,"45.50485, -122.62715"
https://www.airbnb.com/rooms/32506802,within an hour,100.0,100.0,1,1,Sellwood-Moreland Improvement League,45.46596,-122.65885,Entire home/apt,6,1.0,3.0,3.0,2.0,30,365,0,2021-10-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.35,705 Southeast Nehalem Street,97202,Sellwood-Moreland,"45.46596, -122.65885"
https://www.airbnb.com/rooms/32519757,within an hour,100.0,92.0,1,1,Woodlawn,45.56941,-122.64441,Entire home/apt,2,1.0,1.0,1.0,82.0,3,28,2,2021-11-27,4.97,5.0,5.0,5.0,5.0,4.91,4.94,1.13,2041 NE Highland St,97211,Woodlawn,"45.56941, -122.64441"
https://www.airbnb.com/rooms/32592862,within an hour,100.0,95.0,1,1,Concordia,45.56129,-122.64118,Entire home/apt,4,1.0,2.0,2.0,11.0,2,30,2,2021-11-23,4.9,4.97,4.95,4.93,4.98,4.97,4.86,3.17,5263 NE 24th Ave,97211,Concordia,"45.56129, -122.64118"
https://www.airbnb.com/rooms/32595167,within a day,100.0,33.0,1,1,Old Town/Chinatown,45.53082,-122.67327,Entire home/apt,2,1.0,1.0,1.0,99.0,30,365,0,2021-07-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.62,930 NW Naito Pkwy,97209,Chinatown,"45.53082, -122.67327"
https://www.airbnb.com/rooms/32607298,within an hour,100.0,98.0,1,1,Beaumont-Wilshire,45.54693,-122.62987,Entire home/apt,5,1.0,2.0,2.0,142.0,2,45,3,2021-12-12,4.98,4.95,4.95,4.98,4.99,4.94,4.94,4.81,3344 NE Beakey St,97212,Beaumont,"45.54693, -122.62987"
https://www.airbnb.com/rooms/32611548,within a day,50.0,67.0,1,1,Richmond,45.50125,-122.63504,Entire home/apt,2,1.0,1.0,1.0,175.0,4,1125,1,2021-11-29,5.0,5.0,5.0,5.0,5.0,4.94,4.82,0.52,2925 Southeast Brooklyn Street,97202,Richmond,"45.50125, -122.63504"
https://www.airbnb.com/rooms/32617426,within an hour,100.0,100.0,1,1,Arbor Lodge,45.56998,-122.69238,Entire home/apt,3,1.0,1.0,2.0,84.0,2,1125,6,2021-12-16,4.97,4.99,4.95,5.0,4.99,4.97,4.94,5.75,North Rosa Parks Way & Delaware,,Arbor Lodge,"45.56998, -122.69238"
https://www.airbnb.com/rooms/32701263,within an hour,100.0,100.0,1,1,Overlook,45.56415,-122.68154,Entire home/apt,4,1.0,1.0,2.0,109.0,1,1125,6,2021-12-18,4.79,4.91,4.87,4.96,4.91,4.85,4.82,2.11,1415 North Jessup Street,97217,Overlook,"45.56415, -122.68154"
https://www.airbnb.com/rooms/32701896,within a few hours,100.0,96.0,1,0,Humboldt,45.55725,-122.66904,Entire home/apt,2,1.0,1.0,1.0,109.0,1,14,5,2021-12-12,4.96,4.99,5.0,4.99,4.99,4.98,4.92,4.62,4723 N Gantenbein Ave,97217,Humboldt,"45.55725, -122.66904"
https://www.airbnb.com/rooms/32720937,within an hour,100.0,98.0,1,1,North Tabor,45.52402,-122.60461,Entire home/apt,4,1.0,1.0,1.0,115.0,2,29,3,2021-12-12,4.96,5.0,5.0,4.99,4.99,4.95,4.93,2.47,133 Northeast 58th Avenue,97213,North Tabor,"45.52402, -122.60461"
https://www.airbnb.com/rooms/32723932,within an hour,100.0,100.0,0,1,Pleasant Valley,45.4708,-122.54254,Entire home/apt,4,1.0,2.0,2.0,61.0,2,90,3,2021-12-10,5.0,4.67,4.67,4.67,5.0,5.0,5.0,3.0,7106 SE 117th Pl,97266,Pleasant Valley,"45.4708, -122.54254"
https://www.airbnb.com/rooms/32724894,within an hour,100.0,97.0,1,0,St. Johns,45.59744,-122.75689,Entire home/apt,4,1.0,2.0,1.0,145.0,2,90,2,2021-12-01,4.97,4.99,5.0,4.98,5.0,4.97,4.86,3.01,9008 N St Johns Ave,97203,St. Johns,"45.59744, -122.75689"
https://www.airbnb.com/rooms/32747089,within a few hours,100.0,82.0,1,0,Sumner,45.55814,-122.57094,Entire home/apt,4,1.0,1.0,1.0,9.0,2,1125,1,2021-11-24,4.98,5.0,4.98,4.98,5.0,4.88,4.95,1.32,8913 NE Wygant St,97220,Sumner,"45.55814, -122.57094"
https://www.airbnb.com/rooms/32748678,within an hour,100.0,98.0,1,1,Mt. Scott-Arleta,45.48001,-122.59235,Entire home/apt,2,1.0,1.0,1.0,76.0,4,31,1,2021-11-28,4.94,4.94,4.98,4.99,4.98,4.85,4.87,2.52,6836 Southeast Knight Street,97206,Mt. Scott-Arleta,"45.48001, -122.59235"
https://www.airbnb.com/rooms/32808619,within an hour,100.0,92.0,1,0,Goose Hollow,45.52095,-122.69543,Entire home/apt,4,1.0,1.0,2.0,149.0,2,14,1,2021-11-25,4.98,4.97,5.0,4.98,5.0,4.94,4.89,1.89,Southwest King & Salmon,,Goose Hollow,"45.52095, -122.69543"
https://www.airbnb.com/rooms/32851850,within an hour,100.0,98.0,1,0,Richmond,45.50814,-122.61803,Entire home/apt,4,1.0,1.0,2.0,87.0,1,1125,4,2021-12-19,4.91,4.93,4.92,4.95,4.95,4.97,4.85,4.83,4305 Southeast Lincoln Street,97215,Richmond,"45.50814, -122.61803"
https://www.airbnb.com/rooms/32900769,within a few hours,100.0,69.0,1,1,Brooklyn Action Corps,45.49911068978144,-122.65463016351484,Entire home/apt,6,2.0,4.0,3.0,197.0,30,360,0,2021-08-16,5.0,5.0,5.0,5.0,5.0,4.44,4.89,0.32,3323 SE Milwaukie Ave,97202,Brooklyn,"45.49911068978144, -122.65463016351484"
https://www.airbnb.com/rooms/32962790,within an hour,100.0,100.0,1,1,Collins View,45.45635,-122.68064,Entire home/apt,3,1.0,1.0,1.0,71.0,2,1125,4,2021-12-15,4.98,4.98,5.0,4.99,4.98,4.97,4.97,3.56,9436 SW 2nd Ave,97219,Collins View,"45.45635, -122.68064"
https://www.airbnb.com/rooms/32987079,within an hour,90.0,98.0,0,1,Richmond,45.5031,-122.60969,Entire home/apt,5,1.0,2.0,3.0,13.0,2,1125,4,2021-12-05,4.7,4.83,4.64,4.96,4.89,4.86,4.79,3.75,5112 SE Clinton St,97206,Richmond,"45.5031, -122.60969"
https://www.airbnb.com/rooms/33039579,within an hour,96.0,99.0,0,1,Pearl,45.52322,-122.68138,Entire home/apt,2,1.0,1.0,1.0,153.0,2,1125,1,2021-11-26,4.58,4.58,4.83,4.08,4.67,4.92,4.5,0.41,1005 W Burnside St,97209,Pearl,"45.52322, -122.68138"
https://www.airbnb.com/rooms/33039605,within an hour,96.0,99.0,0,1,Pearl,45.52367,-122.67938,Entire home/apt,2,1.0,1.0,1.0,153.0,2,1125,0,2021-10-26,4.85,4.77,5.0,3.85,4.69,4.92,4.54,0.42,812 NW Couch St,97209,Pearl,"45.52367, -122.67938"
https://www.airbnb.com/rooms/33039666,within an hour,96.0,99.0,0,1,Pearl,45.52369,-122.67952,Entire home/apt,2,1.0,1.0,1.0,153.0,2,1125,0,2021-08-20,5.0,5.0,4.8,3.4,5.0,5.0,4.4,0.19,812 NW Couch St,97209,Pearl,"45.52369, -122.67952"
https://www.airbnb.com/rooms/33039690,within an hour,96.0,99.0,0,1,Pearl,45.52461,-122.68124,Entire home/apt,2,1.0,1.0,1.0,153.0,2,1125,3,2021-12-13,4.56,4.56,4.44,4.56,4.56,4.67,4.56,0.29,205 NW 10th Ave,97209,Pearl,"45.52461, -122.68124"
https://www.airbnb.com/rooms/33039830,within an hour,96.0,99.0,0,1,Pearl,45.52326,-122.67991,Entire home/apt,4,2.0,2.0,2.0,242.0,2,1125,0,2021-10-16,4.91,4.82,4.82,5.0,4.82,5.0,4.82,0.41,815 W Burnside St,97209,Pearl,"45.52326, -122.67991"
https://www.airbnb.com/rooms/33039876,within an hour,96.0,99.0,0,1,Pearl,45.5249,-122.67945,Entire home/apt,4,2.0,2.0,2.0,242.0,2,1125,0,2021-11-14,4.77,4.85,4.77,4.85,4.85,4.69,4.54,0.45,235 Northwest Park Avenue,97209,Pearl,"45.5249, -122.67945"
https://www.airbnb.com/rooms/33040869,within an hour,100.0,97.0,1,1,Laurelhurst,45.52045,-122.6194,Entire home/apt,6,1.0,1.0,2.0,74.0,1,29,6,2021-12-05,4.9,4.93,4.92,4.97,4.98,4.97,4.9,5.53,4125 SE Oak St,97215,Laurelhurst,"45.52045, -122.6194"
https://www.airbnb.com/rooms/33043351,within an hour,96.0,99.0,0,1,Pearl,45.52493,-122.67995,Entire home/apt,2,1.0,1.0,1.0,153.0,2,1125,1,2021-12-08,4.82,4.82,4.91,4.91,4.91,4.91,4.64,0.34,238 NW 9th Ave,97209,Pearl,"45.52493, -122.67995"
https://www.airbnb.com/rooms/33071342,within an hour,100.0,98.0,1,1,Lents,45.47937,-122.56498,Entire home/apt,4,1.0,2.0,3.0,8.0,30,1125,0,2019-11-10,4.81,4.9,4.87,4.94,5.0,4.77,4.8,2.36,9636 SE Yukon St,97266,Lents,"45.47937, -122.56498"
https://www.airbnb.com/rooms/33160496,within an hour,100.0,100.0,1,0,Parkrose,45.5563,-122.54504,Entire home/apt,5,2.0,2.0,2.0,185.0,2,1125,0,2021-10-16,4.85,4.98,4.93,4.95,4.93,4.88,4.78,1.25,4548 NE 113th Pl,97220,Parkrose,"45.5563, -122.54504"
https://www.airbnb.com/rooms/33163017,within an hour,100.0,100.0,1,1,Richmond,45.49981,-122.61749,Entire home/apt,4,1.0,1.0,1.0,2.0,1,14,4,2021-12-07,4.91,4.95,4.88,4.93,4.92,4.97,4.76,2.43,3230 SE 43rd Ave,97206,Richmond,"45.49981, -122.61749"
https://www.airbnb.com/rooms/33169341,within an hour,100.0,100.0,1,0,Sunnyside,45.51423,-122.63474,Entire home/apt,4,1.0,1.0,1.0,71.0,2,1125,3,2021-12-18,4.94,4.92,4.92,5.0,4.97,4.97,4.88,2.01,1204 Southeast 30th Avenue,97214,Sunnyside,"45.51423, -122.63474"
https://www.airbnb.com/rooms/33272054,within an hour,98.0,94.0,0,1,Northwest District,45.52738,-122.69864,Entire home/apt,4,2.0,2.0,2.0,129.0,30,1125,0,2021-06-11,5.0,5.0,4.67,5.0,5.0,5.0,4.5,0.27,625 Northwest 23rd Avenue,,Northwest District,"45.52738, -122.69864"
https://www.airbnb.com/rooms/33274234,within an hour,100.0,96.0,1,1,Linnton,45.58345,-122.77425,Entire home/apt,4,1.0,1.0,2.0,68.0,1,28,3,2021-12-05,4.75,4.81,4.86,4.9,4.92,4.72,4.66,4.24,8919 NW Mills St,97231,Linnton,"45.58345, -122.77425"
